Year,state,state_po,state_FIPS,state_census_code,state_ICPSR,electoral stage,special election,candidate,candidate_party,party_simplified,write-in candidates,candidate votes,total votes,unofficial_result
2014,HAWAII,HI,15,95,82,gen,TRUE,CAM CAVASSO,REPUBLICAN,REPUBLICAN,FALSE,98006,369703,FALSE
2014,HAWAII,HI,15,95,82,gen,TRUE,MICHAEL KOKOSKI,LIBERTARIAN,LIBERTARIAN,FALSE,8941,369703,FALSE
2014,HAWAII,HI,15,95,82,gen,TRUE,BRIAN SCHATZ,DEMOCRAT,DEMOCRAT,FALSE,246827,369703,FALSE
2014,HAWAII,HI,15,95,82,gen,TRUE,OVER VOTE,,OTHER,FALSE,152,369703,FALSE
2014,IDAHO,ID,16,82,63,gen,FALSE,NELS MITCHELL,DEMOCRAT,DEMOCRAT,FALSE,151574,437170,FALSE
2014,IDAHO,ID,16,82,63,gen,FALSE,JAMES E. RISCH,REPUBLICAN,REPUBLICAN,FALSE,285596,437170,FALSE
2014,ILLINOIS,IL,17,33,21,gen,FALSE,RICHARD J. DURBIN,DEMOCRAT,DEMOCRAT,FALSE,1929637,3603519,FALSE
2014,ILLINOIS,IL,17,33,21,gen,FALSE,SHARON HANSEN,LIBERTARIAN,LIBERTARIAN,FALSE,135316,3603519,FALSE
2014,ILLINOIS,IL,17,33,21,gen,FALSE,"JAMES D. ""JIM"" OBERWEIS",REPUBLICAN,REPUBLICAN,FALSE,1538522,3603519,FALSE
2014,ILLINOIS,IL,17,33,21,gen,FALSE,NA,NA,OTHER,TRUE,12,3603519,FALSE
2014,ILLINOIS,IL,17,33,21,gen,FALSE,NA,NA,OTHER,TRUE,1,3603519,FALSE
2014,ILLINOIS,IL,17,33,21,gen,FALSE,NA,NA,OTHER,TRUE,31,3603519,FALSE
2014,IOWA,IA,19,42,31,gen,FALSE,DOUGLAS BUTZIER,LIBERTARIAN,LIBERTARIAN,FALSE,8232,1129700,FALSE
2014,IOWA,IA,19,42,31,gen,FALSE,RICK STEWART,INDEPENDENT,OTHER,FALSE,26815,1129700,FALSE
2014,IOWA,IA,19,42,31,gen,FALSE,NA,NA,OTHER,TRUE,1111,1129700,FALSE
2014,IOWA,IA,19,42,31,gen,FALSE,BOB QUAST,BOB QUAST FOR TERM LIMITS,OTHER,FALSE,5873,1129700,FALSE
2014,IOWA,IA,19,42,31,gen,FALSE,RUTH SMITH,NOMINATED BY PETITION,OTHER,FALSE,4724,1129700,FALSE
2014,IOWA,IA,19,42,31,gen,FALSE,JONI ERNST,REPUBLICAN,REPUBLICAN,FALSE,588575,1129700,FALSE
2014,IOWA,IA,19,42,31,gen,FALSE,BRUCE BRALEY,DEMOCRAT,DEMOCRAT,FALSE,494370,1129700,FALSE
2014,KANSAS,KS,20,47,32,gen,FALSE,GREG ORMAN,INDEPENDENT,OTHER,FALSE,368372,866191,FALSE
2014,KANSAS,KS,20,47,32,gen,FALSE,PAT ROBERTS,REPUBLICAN,REPUBLICAN,FALSE,460350,866191,FALSE
2014,KANSAS,KS,20,47,32,gen,FALSE,RANDALL BATSON,LIBERTARIAN,LIBERTARIAN,FALSE,37469,866191,FALSE
2014,KENTUCKY,KY,21,61,51,gen,FALSE,NA,NA,OTHER,TRUE,17,1435868,FALSE
2014,KENTUCKY,KY,21,61,51,gen,FALSE,DAVID M. PATTERSON,LIBERTARIAN,LIBERTARIAN,FALSE,44240,1435868,FALSE
2014,KENTUCKY,KY,21,61,51,gen,FALSE,NA,NA,OTHER,TRUE,53,1435868,FALSE
2014,KENTUCKY,KY,21,61,51,gen,FALSE,ALISON LUNDERGAN GRIMES,DEMOCRAT,DEMOCRAT,FALSE,584698,1435868,FALSE
2014,KENTUCKY,KY,21,61,51,gen,FALSE,MICH MCCONNELL,REPUBLICAN,REPUBLICAN,FALSE,806787,1435868,FALSE
2014,KENTUCKY,KY,21,61,51,gen,FALSE,NA,NA,OTHER,TRUE,9,1435868,FALSE
2014,KENTUCKY,KY,21,61,51,gen,FALSE,GREGORY D. WELCH,,OTHER,TRUE,64,1435868,FALSE
2014,LOUISIANA,LA,22,72,45,gen,FALSE,BRANNON LEE MCMORRIS,LIBERTARIAN,LIBERTARIAN,FALSE,13034,3523183,FALSE
2014,LOUISIANA,LA,22,72,45,gen,FALSE,WAYNE ABLES,DEMOCRAT,DEMOCRAT,FALSE,11323,3523183,FALSE
2014,LOUISIANA,LA,22,72,45,gen,FALSE,VALLIAN SENEGAL,DEMOCRAT,DEMOCRAT,FALSE,3835,3523183,FALSE
2014,LOUISIANA,LA,22,72,45,gen,FALSE,WILLIAM P. WAYMIRE JR.,DEMOCRAT,DEMOCRAT,FALSE,4673,3523183,FALSE
2014,LOUISIANA,LA,22,72,45,gen,FALSE,BILL CASSIDY,REPUBLICAN,REPUBLICAN,FALSE,1712379,3523183,FALSE
2014,LOUISIANA,LA,22,72,45,gen,FALSE,MARY L. LANDRIEU,DEMOCRAT,DEMOCRAT,FALSE,1561210,3523183,FALSE
2014,LOUISIANA,LA,22,72,45,gen,FALSE,THOMAS CLEMENTS,REPUBLICAN,REPUBLICAN,FALSE,14173,3523183,FALSE
2014,LOUISIANA,LA,22,72,45,gen,FALSE,"""ROB"" MANESS",REPUBLICAN,REPUBLICAN,FALSE,202556,3523183,FALSE
2014,MAINE,ME,23,11,2,gen,FALSE,OTHER,,OTHER,FALSE,269,616996,FALSE
2014,MAINE,ME,23,11,2,gen,FALSE,BLANK VOTE,,OTHER,FALSE,12968,616996,FALSE
2014,MAINE,ME,23,11,2,gen,FALSE,SUSAN M. COLLINS,REPUBLICAN,REPUBLICAN,FALSE,413505,616996,FALSE
2014,MAINE,ME,23,11,2,gen,FALSE,SHENNA BELLOWS,DEMOCRAT,DEMOCRAT,FALSE,190254,616996,FALSE
2014,MASSACHUSETTS,MA,25,14,3,gen,FALSE,BRIAN J. HERR,REPUBLICAN,REPUBLICAN,FALSE,791950,2186789,FALSE
2014,MASSACHUSETTS,MA,25,14,3,gen,FALSE,BLANK VOTE,,OTHER,FALSE,101817,2186789,FALSE
2014,MASSACHUSETTS,MA,25,14,3,gen,FALSE,OTHER,,OTHER,FALSE,3072,2186789,FALSE
2014,MASSACHUSETTS,MA,25,14,3,gen,FALSE,NA,NA,OTHER,TRUE,6,2186789,FALSE
2014,MASSACHUSETTS,MA,25,14,3,gen,FALSE,EDWARD J. MARKEY,DEMOCRAT,DEMOCRAT,FALSE,1289944,2186789,FALSE
2014,MICHIGAN,MI,26,34,23,gen,FALSE,NA,NA,OTHER,TRUE,67,3121771,FALSE
2014,MICHIGAN,MI,26,34,23,gen,FALSE,RICHARD A. MATKIN,U.S. TAXPAYERS,OTHER,FALSE,37529,3121771,FALSE
2014,MICHIGAN,MI,26,34,23,gen,FALSE,TERRI LYNN LAND,REPUBLICAN,REPUBLICAN,FALSE,1290199,3121771,FALSE
2014,MICHIGAN,MI,26,34,23,gen,FALSE,JIM FULNER,LIBERTARIAN,LIBERTARIAN,FALSE,62897,3121771,FALSE
2014,MICHIGAN,MI,26,34,23,gen,FALSE,GARY C. PETERS,DEMOCRAT,DEMOCRAT,FALSE,1704936,3121771,FALSE
2014,MICHIGAN,MI,26,34,23,gen,FALSE,CHRIS WAHMHOFF,GREEN,OTHER,FALSE,26137,3121771,FALSE
2014,MICHIGAN,MI,26,34,23,gen,FALSE,NA,NA,OTHER,TRUE,6,3121771,FALSE
2014,MINNESOTA,MN,27,41,33,gen,FALSE,HEATHER JOHNSON,LIBERTARIAN,LIBERTARIAN,FALSE,29685,1981528,FALSE
2014,MINNESOTA,MN,27,41,33,gen,FALSE,STEVE CARLSON,INDEPENDENCE,OTHER,FALSE,47530,1981528,FALSE
2014,MINNESOTA,MN,27,41,33,gen,FALSE,MIKE MCFADDEN,REPUBLICAN,REPUBLICAN,FALSE,850227,1981528,FALSE
2014,MINNESOTA,MN,27,41,33,gen,FALSE,NA,NA,OTHER,TRUE,881,1981528,FALSE
2014,MINNESOTA,MN,27,41,33,gen,FALSE,AL FRANKEN,DEMOCRAT,DEMOCRAT,FALSE,1053205,1981528,FALSE
2014,MISSISSIPPI,MS,28,64,46,gen,FALSE,TRAVIS W. CHILDERS,DEMOCRAT,DEMOCRAT,FALSE,239439,631858,FALSE
2014,MISSISSIPPI,MS,28,64,46,gen,FALSE,SHAWN O'HARA,REFORM,OTHER,FALSE,13938,631858,FALSE
2014,MISSISSIPPI,MS,28,64,46,gen,FALSE,THAD COCHRAN,REPUBLICAN,REPUBLICAN,FALSE,378481,631858,FALSE
2014,MONTANA,MT,30,81,64,gen,FALSE,STEVE DAINES,REPUBLICAN,REPUBLICAN,FALSE,213709,369826,FALSE
2014,MONTANA,MT,30,81,64,gen,FALSE,ROGER ROOTS,LIBERTARIAN,LIBERTARIAN,FALSE,7933,369826,FALSE
2014,MONTANA,MT,30,81,64,gen,FALSE,AMANDA CURTIS,DEMOCRAT,DEMOCRAT,FALSE,148184,369826,FALSE
2014,NEBRASKA,NE,31,46,35,gen,FALSE,DAVE DOMINA,DEMOCRAT,DEMOCRAT,FALSE,170127,540337,FALSE
2014,NEBRASKA,NE,31,46,35,gen,FALSE,TODD F. WATSON,BY PETITION,OTHER,FALSE,6260,540337,FALSE
2014,NEBRASKA,NE,31,46,35,gen,FALSE,JIM JENKINS,BY PETITION,OTHER,FALSE,15868,540337,FALSE
2014,NEBRASKA,NE,31,46,35,gen,FALSE,BEN SASSE,REPUBLICAN,REPUBLICAN,FALSE,347636,540337,FALSE
2014,NEBRASKA,NE,31,46,35,gen,FALSE,SCATTER,,OTHER,TRUE,446,540337,FALSE
2014,NEW HAMPSHIRE,NH,33,12,4,gen,FALSE,JEANNE SHAHEEN,DEMOCRAT,DEMOCRAT,FALSE,251184,488159,FALSE
2014,NEW HAMPSHIRE,NH,33,12,4,gen,FALSE,SCOTT P. BROWN,REPUBLICAN,REPUBLICAN,FALSE,235347,488159,FALSE
2014,NEW HAMPSHIRE,NH,33,12,4,gen,FALSE,SCATTER,,OTHER,FALSE,1628,488159,FALSE
2014,NEW JERSEY,NJ,34,22,12,gen,FALSE,JOSEPH BARATELLI,LIBERTARIAN,LIBERTARIAN,FALSE,16721,1869535,FALSE
2014,NEW JERSEY,NJ,34,22,12,gen,FALSE,CORY A. BOOKER,DEMOCRAT,DEMOCRAT,FALSE,1043866,1869535,FALSE
2014,NEW JERSEY,NJ,34,22,12,gen,FALSE,ANTONIO N. SABAS,INDEPENDENT,OTHER,FALSE,3544,1869535,FALSE
2014,NEW JERSEY,NJ,34,22,12,gen,FALSE,JEFF BELL,REPUBLICAN,REPUBLICAN,FALSE,791297,1869535,FALSE
2014,NEW JERSEY,NJ,34,22,12,gen,FALSE,EUGENE MARTIN LAVERGNE,D-R PARTY,OTHER,FALSE,3890,1869535,FALSE
2014,NEW JERSEY,NJ,34,22,12,gen,FALSE,JEFF BOSS,INDEPENDENT,OTHER,FALSE,4513,1869535,FALSE
2014,NEW JERSEY,NJ,34,22,12,gen,FALSE,HANK SCHROEDER,ECONOMIC GROWTH,OTHER,FALSE,5704,1869535,FALSE
2014,NEW MEXICO,NM,35,85,66,gen,FALSE,ALLEN E. WEH,REPUBLICAN,REPUBLICAN,FALSE,229097,515506,FALSE
2014,NEW MEXICO,NM,35,85,66,gen,FALSE,TOM UDALL,DEMOCRAT,DEMOCRAT,FALSE,286409,515506,FALSE
2014,NORTH CAROLINA,NC,37,56,47,gen,FALSE,KAY R. HAGAN,DEMOCRAT,DEMOCRAT,FALSE,1377651,2915281,FALSE
2014,NORTH CAROLINA,NC,37,56,47,gen,FALSE,NA,NA,OTHER,TRUE,201,2915281,FALSE
2014,NORTH CAROLINA,NC,37,56,47,gen,FALSE,THOM TILLIS,REPUBLICAN,REPUBLICAN,FALSE,1423259,2915281,FALSE
2014,NORTH CAROLINA,NC,37,56,47,gen,FALSE,NA,NA,OTHER,TRUE,142,2915281,FALSE
2014,NORTH CAROLINA,NC,37,56,47,gen,FALSE,SEAN HAUGH,LIBERTARIAN,LIBERTARIAN,FALSE,109100,2915281,FALSE
2014,NORTH CAROLINA,NC,37,56,47,gen,FALSE,JOHN RHODES,,OTHER,TRUE,621,2915281,FALSE
2014,NORTH CAROLINA,NC,37,56,47,gen,FALSE,NA,NA,OTHER,TRUE,4307,2915281,FALSE
2014,OKLAHOMA,OK,40,73,53,gen,FALSE,JOAN FARR,INDEPENDENT,OTHER,FALSE,10554,820733,FALSE
2014,OKLAHOMA,OK,40,73,53,gen,TRUE,CONNIE JOHNSON,DEMOCRAT,DEMOCRAT,FALSE,237923,820890,FALSE
2014,OKLAHOMA,OK,40,73,53,gen,FALSE,MATT SILVERSTEIN,DEMOCRAT,DEMOCRAT,FALSE,234307,820733,FALSE
2014,OKLAHOMA,OK,40,73,53,gen,TRUE,MARK T. BEARD,INDEPENDENT,OTHER,FALSE,25965,820890,FALSE
2014,OKLAHOMA,OK,40,73,53,gen,FALSE,JAMES M. INHOFE,REPUBLICAN,REPUBLICAN,FALSE,558166,820733,FALSE
2014,OKLAHOMA,OK,40,73,53,gen,FALSE,RAY WOODS,INDEPENDENT,OTHER,FALSE,9913,820733,FALSE
2014,OKLAHOMA,OK,40,73,53,gen,TRUE,JAMES LANKFORD,REPUBLICAN,REPUBLICAN,FALSE,557002,820890,FALSE
2014,OKLAHOMA,OK,40,73,53,gen,FALSE,AARON DELOZIER,INDEPENDENT,OTHER,FALSE,7793,820733,FALSE
2014,OREGON,OR,41,92,72,gen,FALSE,MIKE MONTCHALIN,LIBERTARIAN,LIBERTARIAN,FALSE,44916,1461618,FALSE
2014,OREGON,OR,41,92,72,gen,FALSE,CHRISTINA JEAN LUGO,GREEN,OTHER,FALSE,32434,1461618,FALSE
2014,OREGON,OR,41,92,72,gen,FALSE,JEFF MERKLEY,DEMOCRAT,DEMOCRAT,FALSE,814537,1461618,FALSE
2014,OREGON,OR,41,92,72,gen,FALSE,MONICA WEHBY,REPUBLICAN,REPUBLICAN,FALSE,538847,1461618,FALSE
2014,OREGON,OR,41,92,72,gen,FALSE,JAMES E. LEUENBERGER,CONSTITUTION,OTHER,FALSE,24212,1461618,FALSE
2014,OREGON,OR,41,92,72,gen,FALSE,OTHER,,OTHER,FALSE,6672,1461618,FALSE
2014,RHODE ISLAND,RI,44,15,5,gen,FALSE,JACK REED,DEMOCRAT,DEMOCRAT,FALSE,223675,316898,FALSE
2014,RHODE ISLAND,RI,44,15,5,gen,FALSE,MARK S. ZACCARIA,REPUBLICAN,REPUBLICAN,FALSE,92684,316898,FALSE
2014,RHODE ISLAND,RI,44,15,5,gen,FALSE,NA,NA,OTHER,TRUE,539,316898,FALSE
2014,SOUTH CAROLINA,SC,45,57,48,gen,FALSE,BRAD HUTTO,WORKING FAMILIES,OTHER,FALSE,24207,1240075,FALSE
2014,SOUTH CAROLINA,SC,45,57,48,gen,FALSE,BRAD HUTTO,DEMOCRAT,DEMOCRAT,FALSE,456726,1240075,FALSE
2014,SOUTH CAROLINA,SC,45,57,48,gen,TRUE,JILL BOSSI,AMERICAN,OTHER,FALSE,21652,1238982,FALSE
2014,SOUTH CAROLINA,SC,45,57,48,gen,FALSE,LINDSEY GRAHAM,REPUBLICAN,REPUBLICAN,FALSE,672941,1240075,FALSE
2014,SOUTH CAROLINA,SC,45,57,48,gen,TRUE,JOYCE DICKERSON,DEMOCRAT,DEMOCRAT,FALSE,459583,1238982,FALSE
2014,SOUTH CAROLINA,SC,45,57,48,gen,FALSE,NA,NA,OTHER,TRUE,4774,1240075,FALSE
2014,SOUTH CAROLINA,SC,45,57,48,gen,TRUE,TIM SCOTT,REPUBLICAN,REPUBLICAN,FALSE,757215,1238982,FALSE
2014,SOUTH CAROLINA,SC,45,57,48,gen,TRUE,NA,NA,OTHER,TRUE,532,1238982,FALSE
2014,SOUTH CAROLINA,SC,45,57,48,gen,FALSE,THOMAS RAVENEL,PETITION,OTHER,FALSE,47588,1240075,FALSE
2014,SOUTH CAROLINA,SC,45,57,48,gen,FALSE,VICTOR KOCHER,LIBERTARIAN,LIBERTARIAN,FALSE,33839,1240075,FALSE
2014,SOUTH DAKOTA,SD,46,45,37,gen,FALSE,MIKE ROUNDS,REPUBLICAN,REPUBLICAN,FALSE,140741,279412,FALSE
2014,SOUTH DAKOTA,SD,46,45,37,gen,FALSE,GORDON HOWIE,INDEPENDENT,OTHER,FALSE,8474,279412,FALSE
2014,SOUTH DAKOTA,SD,46,45,37,gen,FALSE,LARRY PRESSLER,INDEPENDENT,OTHER,FALSE,47741,279412,FALSE
2014,SOUTH DAKOTA,SD,46,45,37,gen,FALSE,RICK WEILAND,DEMOCRAT,DEMOCRAT,FALSE,82456,279412,FALSE
2014,TENNESSEE,TN,47,62,54,gen,FALSE,MARTIN PLEASANT,GREEN,OTHER,FALSE,12570,1374065,FALSE
2014,TENNESSEE,TN,47,62,54,gen,FALSE,TOM EMERSON JR.,INDEPENDENT,OTHER,FALSE,11157,1374065,FALSE
2014,TENNESSEE,TN,47,62,54,gen,FALSE,GORDON BALL,DEMOCRAT,DEMOCRAT,FALSE,437848,1374065,FALSE
2014,TENNESSEE,TN,47,62,54,gen,FALSE,C. SALEKIN,INDEPENDENT,OTHER,FALSE,787,1374065,FALSE
2014,TENNESSEE,TN,47,62,54,gen,FALSE,LAMAR ALEXANDER,REPUBLICAN,REPUBLICAN,FALSE,850087,1374065,FALSE
2014,TENNESSEE,TN,47,62,54,gen,FALSE,BARTHOLOMEW J. PHILLIPS,INDEPENDENT,OTHER,FALSE,2386,1374065,FALSE
2014,TENNESSEE,TN,47,62,54,gen,FALSE,DANNY PAGE,INDEPENDENT,OTHER,FALSE,7713,1374065,FALSE
2014,TENNESSEE,TN,47,62,54,gen,FALSE,EDMUND L. GAUTHIER,INDEPENDENT,OTHER,FALSE,2314,1374065,FALSE
2014,TENNESSEE,TN,47,62,54,gen,FALSE,RICK TYLER,INDEPENDENT,OTHER,FALSE,5759,1374065,FALSE
2014,TENNESSEE,TN,47,62,54,gen,FALSE,JOE WILMOTH,CONSTITUTION,OTHER,FALSE,36088,1374065,FALSE
2014,TENNESSEE,TN,47,62,54,gen,FALSE,ERIC SCHECHTER,INDEPENDENT,OTHER,FALSE,1673,1374065,FALSE
2014,TENNESSEE,TN,47,62,54,gen,FALSE,NA,NA,OTHER,TRUE,5,1374065,FALSE
2014,TENNESSEE,TN,47,62,54,gen,FALSE,JOSHUA JAMES,INDEPENDENT,OTHER,FALSE,5678,1374065,FALSE
2014,TEXAS,TX,48,74,49,gen,FALSE,NA,NA,OTHER,TRUE,988,4648358,FALSE
2014,TEXAS,TX,48,74,49,gen,FALSE,REBECCA PADDOCK,LIBERTARIAN,LIBERTARIAN,FALSE,133751,4648358,FALSE
2014,TEXAS,TX,48,74,49,gen,FALSE,"EMILY ""SPICYBROWN"" SANCHEZ",GREEN,OTHER,FALSE,54701,4648358,FALSE
2014,TEXAS,TX,48,74,49,gen,FALSE,JOHN CORNYN,REPUBLICAN,REPUBLICAN,FALSE,2861531,4648358,FALSE
2014,TEXAS,TX,48,74,49,gen,FALSE,DAVID M. ALAMEEL,DEMOCRAT,DEMOCRAT,FALSE,1597387,4648358,FALSE
2014,VIRGINIA,VA,51,54,40,gen,FALSE,ED. W. GILLESPIE,REPUBLICAN,REPUBLICAN,FALSE,1055940,2184473,FALSE
2014,VIRGINIA,VA,51,54,40,gen,FALSE,MARK R. WARNER,DEMOCRAT,DEMOCRAT,FALSE,1073667,2184473,FALSE
2014,VIRGINIA,VA,51,54,40,gen,FALSE,ROBERT C. SARVIS,LIBERTARIAN,LIBERTARIAN,FALSE,53102,2184473,FALSE
2014,VIRGINIA,VA,51,54,40,gen,FALSE,NA,NA,OTHER,TRUE,1764,2184473,FALSE
2014,WEST VIRGINIA,WV,54,55,56,gen,FALSE,PHIL HUDOK,CONSTITUTION,OTHER,FALSE,2566,453689,FALSE
2014,WEST VIRGINIA,WV,54,55,56,gen,FALSE,NA,NA,OTHER,TRUE,5,453689,FALSE
2014,WEST VIRGINIA,WV,54,55,56,gen,FALSE,NATALIE TENNANT,DEMOCRAT,DEMOCRAT,FALSE,156360,453689,FALSE
2014,WEST VIRGINIA,WV,54,55,56,gen,FALSE,SHELLEY MOORE CAPITO,REPUBLICAN,REPUBLICAN,FALSE,281820,453689,FALSE
2014,WEST VIRGINIA,WV,54,55,56,gen,FALSE,JOHN S. BUCKLEY,LIBERTARIAN,LIBERTARIAN,FALSE,7409,453689,FALSE
2014,WEST VIRGINIA,WV,54,55,56,gen,FALSE,BOB HENRY BABER,MOUNTAIN,OTHER,FALSE,5504,453689,FALSE
2014,WEST VIRGINIA,WV,54,55,56,gen,FALSE,NA,NA,OTHER,TRUE,10,453689,FALSE
2014,WEST VIRGINIA,WV,54,55,56,gen,FALSE,NA,NA,OTHER,TRUE,7,453689,FALSE
2014,WEST VIRGINIA,WV,54,55,56,gen,FALSE,NA,NA,OTHER,TRUE,8,453689,FALSE
2014,WYOMING,WY,56,83,68,gen,FALSE,CURT GOTTSHALL,INDEPENDENT,OTHER,FALSE,13311,171153,FALSE
2014,WYOMING,WY,56,83,68,gen,FALSE,OVER VOTE,,OTHER,FALSE,130,171153,FALSE
2014,WYOMING,WY,56,83,68,gen,FALSE,JOSEPH S. PORAMBO,LIBERTARIAN,LIBERTARIAN,FALSE,3677,171153,FALSE
2014,WYOMING,WY,56,83,68,gen,FALSE,BLANK VOTE,,OTHER,FALSE,2633,171153,FALSE
2014,WYOMING,WY,56,83,68,gen,FALSE,NA,NA,OTHER,TRUE,471,171153,FALSE
2014,WYOMING,WY,56,83,68,gen,FALSE,MICHAEL B. ENZI,REPUBLICAN,REPUBLICAN,FALSE,121554,171153,FALSE
2014,WYOMING,WY,56,83,68,gen,FALSE,CHARLIE HARDY,DEMOCRAT,DEMOCRAT,FALSE,29377,171153,FALSE
2016,ALABAMA,AL,1,63,41,gen,FALSE,RON CRUMPTON,DEMOCRAT,DEMOCRAT,FALSE,748709,2087444,FALSE
2016,ALABAMA,AL,1,63,41,gen,FALSE,RICHARD C. SHELBY,REPUBLICAN,REPUBLICAN,FALSE,1335104,2087444,FALSE
2016,ALABAMA,AL,1,63,41,gen,FALSE,NA,NA,OTHER,TRUE,3631,2087444,FALSE
2016,ALASKA,AK,2,94,81,gen,FALSE,JOE MILLER,LIBERTARIAN,LIBERTARIAN,FALSE,90825,311441,FALSE
2016,ALASKA,AK,2,94,81,gen,FALSE,TED GIANOUTSOS,INDEPENDENT,OTHER,FALSE,1758,311441,FALSE
2016,ALASKA,AK,2,94,81,gen,FALSE,RAY METCALFE,DEMOCRAT,DEMOCRAT,FALSE,36200,311441,FALSE
2016,ALASKA,AK,2,94,81,gen,FALSE,MARGARET STOCK,INDEPENDENT,OTHER,FALSE,41194,311441,FALSE
2016,ALASKA,AK,2,94,81,gen,FALSE,BRECK A. CRAIG,INDEPENDENT,OTHER,FALSE,2609,311441,FALSE
2016,ALASKA,AK,2,94,81,gen,FALSE,LISA MURKOWSKI,REPUBLICAN,REPUBLICAN,FALSE,138149,311441,FALSE
2016,ALASKA,AK,2,94,81,gen,FALSE,NA,NA,OTHER,TRUE,706,311441,FALSE
2016,ARIZONA,AZ,4,86,61,gen,FALSE,ANTHONY CAMBONI,NONE,OTHER,TRUE,45,2530730,FALSE
2016,ARIZONA,AZ,4,86,61,gen,FALSE,ANN KIRKPATRICK,DEMOCRAT,DEMOCRAT,FALSE,1031245,2530730,FALSE
2016,ARIZONA,AZ,4,86,61,gen,FALSE,NA,NA,OTHER,TRUE,4,2530730,FALSE
2016,ARIZONA,AZ,4,86,61,gen,FALSE,NA,NA,OTHER,TRUE,694,2530730,FALSE
2016,ARIZONA,AZ,4,86,61,gen,FALSE,LEONARD CLARK,INDEPENDENT,OTHER,TRUE,83,2530730,FALSE
2016,ARIZONA,AZ,4,86,61,gen,FALSE,SYDNEY DUDIKOFF,REPUBLICAN,REPUBLICAN,TRUE,494,2530730,FALSE
2016,ARIZONA,AZ,4,86,61,gen,FALSE,NA,NA,OTHER,TRUE,34,2530730,FALSE
2016,ARIZONA,AZ,4,86,61,gen,FALSE,JOHN MCCAIN,REPUBLICAN,REPUBLICAN,FALSE,1359267,2530730,FALSE
2016,ARIZONA,AZ,4,86,61,gen,FALSE,NA,NA,OTHER,TRUE,223,2530730,FALSE
2016,ARIZONA,AZ,4,86,61,gen,FALSE,NA,NA,OTHER,TRUE,7,2530730,FALSE
2016,ARIZONA,AZ,4,86,61,gen,FALSE,GARY SWING,GREEN,OTHER,FALSE,138634,2530730,FALSE
2016,ARKANSAS,AR,5,71,42,gen,FALSE,JOHN BOOZMAN,REPUBLICAN,REPUBLICAN,FALSE,661984,1107522,FALSE
2016,ARKANSAS,AR,5,71,42,gen,FALSE,NA,NA,OTHER,TRUE,1070,1107522,FALSE
2016,ARKANSAS,AR,5,71,42,gen,FALSE,CONNER ELDRIDGE,DEMOCRAT,DEMOCRAT,FALSE,400602,1107522,FALSE
2016,ARKANSAS,AR,5,71,42,gen,FALSE,FRANK GILBERT,LIBERTARIAN,LIBERTARIAN,FALSE,43866,1107522,FALSE
2016,CALIFORNIA,CA,6,93,71,gen,FALSE,LORETTA SANCHEZ,DEMOCRAT,DEMOCRAT,FALSE,4701417,12244170,FALSE
2016,CALIFORNIA,CA,6,93,71,gen,FALSE,KAMALA D. HARRIS,DEMOCRAT,DEMOCRAT,FALSE,7542753,12244170,FALSE
2016,COLORADO,CO,8,84,62,gen,FALSE,PAUL NOEL FIORINO,NONE,OTHER,FALSE,3216,2743023,FALSE
2016,COLORADO,CO,8,84,62,gen,FALSE,DAN CHAPIN,NONE,OTHER,FALSE,8361,2743023,FALSE
2016,COLORADO,CO,8,84,62,gen,FALSE,MICHAEL F. BENNET,DEMOCRAT,DEMOCRAT,FALSE,1370710,2743023,FALSE
2016,COLORADO,CO,8,84,62,gen,FALSE,LILY TANG WILLIAMS,LIBERTARIAN,LIBERTARIAN,FALSE,99277,2743023,FALSE
2016,COLORADO,CO,8,84,62,gen,FALSE,BILL HAMMONS,UNITY PARTY OF COLORADO,OTHER,FALSE,9336,2743023,FALSE
2016,COLORADO,CO,8,84,62,gen,FALSE,DARRYL GLENN,REPUBLICAN,REPUBLICAN,FALSE,1215318,2743023,FALSE
2016,COLORADO,CO,8,84,62,gen,FALSE,ARN MENCONI,GREEN,OTHER,FALSE,36805,2743023,FALSE
2016,CONNECTICUT,CT,9,16,1,gen,FALSE,RICHARD BLUMENTHAL,DEMOCRAT,DEMOCRAT,FALSE,920766,1596276,FALSE
2016,CONNECTICUT,CT,9,16,1,gen,FALSE,RICHARD BLUMENTHAL,WORKING FAMILIES,OTHER,FALSE,87948,1596276,FALSE
2016,CONNECTICUT,CT,9,16,1,gen,FALSE,NA,NA,OTHER,TRUE,26,1596276,FALSE
2016,CONNECTICUT,CT,9,16,1,gen,FALSE,DAN CARTER,REPUBLICAN,REPUBLICAN,FALSE,552621,1596276,FALSE
2016,CONNECTICUT,CT,9,16,1,gen,FALSE,NA,NA,OTHER,TRUE,12,1596276,FALSE
2016,CONNECTICUT,CT,9,16,1,gen,FALSE,RICHARD LION,LIBERTARIAN,LIBERTARIAN,FALSE,18190,1596276,FALSE
2016,CONNECTICUT,CT,9,16,1,gen,FALSE,JEFFERY RUSSELL,GREEN,OTHER,FALSE,16713,1596276,FALSE
2016,FLORIDA,FL,12,59,43,gen,FALSE,CHARLES FREDERICK TOLBERT,,OTHER,TRUE,56,9301820,FALSE
2016,FLORIDA,FL,12,59,43,gen,FALSE,STEVEN MACHAT,NONE,OTHER,FALSE,26918,9301820,FALSE
2016,FLORIDA,FL,12,59,43,gen,FALSE,NA,NA,OTHER,TRUE,7,9301820,FALSE
